Time,Distance[km],Battery SOC[%],Motor RPS,Motor RPM,Speed[km/h],Motor Torque,SOC Voltage[V],Electric_consumption_current[A],Electirc Power[W],Motor Power[W]
12603,210.238162,37.0224559,23.0491988,0.384153313,0.37105844,0.00292371882,326.808982,0.917196105,0.0593547392,0.00705699898
12604,210.238265,37.0222399,23.0399821,0.383999702,0.370910066,0.00292247498,326.808896,0.917196352,0.0593109567,0.00705117604
12605,210.238368,37.022024,23.0307691,0.383846152,0.37076175,0.0029212317,326.80881,0.917196598,0.0592672054,0.00704535798
12606,210.238471,37.021808,23.0215598,0.383692664,0.370613494,0.00291998898,326.808723,0.917196845,0.0592234853,0.00703954478
12607,210.238574,37.0215921,23.0123542,0.383539237,0.370465297,0.00291874681,326.808637,0.917197092,0.0591797964,0.00703373645
12608,210.238677,37.0213761,23.0031523,0.383385871,0.370317159,0.0029175052,326.80855,0.917197339,0.0591361387,0.00702793298
12609,210.23878,37.0211601,22.993954,0.383232567,0.37016908,0.00291626415,326.808464,0.917197585,0.0590925121,0.00702213436
12610,210.238883,37.0209442,22.9847594,0.383079324,0.370021061,0.00291502365,326.808378,0.917197832,0.0590489167,0.00701634059
12611,210.238986,37.0207282,22.9755685,0.382926142,0.369873101,0.0029137837,326.808291,0.917198079,0.0590053524,0.00701055168
12612,210.239088,37.0205123,22.9663813,0.382773022,0.3697252,0.00291254432,326.808205,0.917198326,0.0589618191,0.0070047676
12613,210.239191,37.0202963,22.9571977,0.382619962,0.369577358,0.00291130548,326.808119,0.917198572,0.058918317,0.00699898836
12614,210.239294,37.0200804,22.9480179,0.382466964,0.369429576,0.0029100672,326.808032,0.917198819,0.0588748459,0.00699321396
12615,210.239396,37.0198644,22.9388417,0.382314028,0.369281852,0.00290882948,326.807946,0.917199066,0.0588314058,0.00698744439
12616,210.239499,37.0196485,22.9296691,0.382161152,0.369134187,0.00290759231,326.807859,0.917199313,0.0587879968,0.00698167965
12617,210.239601,37.0194325,22.9205002,0.382008337,0.368986582,0.00290635569,326.807773,0.917199559,0.0587446187,0.00697591972
12618,210.239704,37.0192165,22.911335,0.381855584,0.368839035,0.00290511963,326.807687,0.917199806,0.0587012716,0.00697016462
12619,210.239806,37.0190006,22.9021735,0.381702891,0.368691548,0.00290388412,326.8076,0.917200053,0.0586579554,0.00696441433
12620,210.239909,37.0187846,22.8930156,0.38155026,0.36854412,0.00290264917,326.807514,0.9172003,0.0586146702,0.00695866885
12621,210.240011,37.0185687,22.8838614,0.38139769,0.36839675,0.00290141476,326.807427,0.917200546,0.0585714158,0.00695292818
12622,210.240113,37.0183527,22.8747108,0.381245181,0.368249439,0.00290018091,326.807341,0.917200793,0.0585281924,0.00694719231
12623,210.240216,37.0181368,22.8655639,0.381092732,0.368102188,0.00289894762,326.807255,0.91720104,0.0584849998,0.00694146123
12624,210.240318,37.0179208,22.8564207,0.380940345,0.367954995,0.00289771487,326.807168,0.917201287,0.058441838,0.00693573495
12625,210.24042,37.0177049,22.8472811,0.380788018,0.367807861,0.00289648267,326.807082,0.917201534,0.0583987071,0.00693001346
12626,210.240522,37.0174889,22.8381452,0.380635753,0.367660786,0.00289525103,326.806996,0.91720178,0.058355607,0.00692429676
12627,210.240624,37.0172729,22.8290129,0.380483548,0.367513769,0.00289401994,326.806909,0.917202027,0.0583125376,0.00691858483
12628,210.240726,37.017057,22.8198843,0.380331405,0.367366812,0.0028927894,326.806823,0.917202274,0.058269499,0.00691287769
12629,210.240828,37.016841,22.8107593,0.380179322,0.367219913,0.00289155941,326.806736,0.917202521,0.0582264911,0.00690717532
12630,210.24093,37.0166251,22.801638,0.3800273,0.367073073,0.00289032997,326.80665,0.917202767,0.058183514,0.00690147771
12631,210.241032,37.0164091,22.7925203,0.379875338,0.366926292,0.00288910108,326.806564,0.917203014,0.0581405675,0.00689578487
12632,210.241134,37.0161932,22.7834063,0.379723438,0.366779569,0.00288787274,326.806477,0.917203261,0.0580976517,0.0068900968
12633,210.241236,37.0159772,22.7742959,0.379571598,0.366632905,0.00288664495,326.806391,0.917203508,0.0580547665,0.00688441348
12634,210.241338,37.0157613,22.7651891,0.379419819,0.3664863,0.00288541771,326.806305,0.917203754,0.058011912,0.00687873491
12635,210.24144,37.0155453,22.756086,0.3792681,0.366339753,0.00288419101,326.806218,0.917204001,0.0579690881,0.00687306109
12636,210.241541,37.0153293,22.7469866,0.379116443,0.366193265,0.00288296487,326.806132,0.917204248,0.0579262948,0.00686739202
12637,210.241643,37.0151134,22.7378907,0.378964845,0.366046836,0.00288173928,326.806045,0.917204495,0.057883532,0.00686172769
12638,210.241745,37.0148974,22.7287985,0.378813309,0.365900465,0.00288051423,326.805959,0.917204741,0.0578407998,0.00685606809
12639,210.241846,37.0146815,22.71971,0.378661833,0.365754152,0.00287928973,326.805873,0.917204988,0.0577980981,0.00685041323
12640,210.241948,37.0144655,22.7106251,0.378510418,0.365607898,0.00287806578,326.805786,0.917205235,0.0577554269,0.0068447631
12641,210.242049,37.0142496,22.7015438,0.378359063,0.365461703,0.00287684238,326.8057,0.917205482,0.0577127862,0.00683911769
12642,210.242151,37.0140336,22.6924661,0.378207769,0.365315566,0.00287561952,326.805613,0.917205729,0.057670176,0.006833477
12643,210.242252,37.0138176,22.6833921,0.378056535,0.365169487,0.00287439721,326.805527,0.917205975,0.0576275962,0.00682784103
12644,210.242354,37.0136017,22.6743217,0.377905362,0.365023467,0.00287317545,326.805441,0.917206222,0.0575850468,0.00682220977
12645,210.242455,37.0133857,22.6652549,0.377754249,0.364877505,0.00287195424,326.805354,0.917206469,0.0575425279,0.00681658322
12646,210.242557,37.0131698,22.6561918,0.377603196,0.364731602,0.00287073357,326.805268,0.917206716,0.0575000393,0.00681096138
12647,210.242658,37.0129538,22.6471323,0.377452204,0.364585757,0.00286951344,326.805182,0.917206962,0.057457581,0.00680534423
12648,210.242759,37.0127379,22.6380764,0.377301273,0.36443997,0.00286829386,326.805095,0.917207209,0.0574151531,0.00679973179
12649,210.24286,37.0125219,22.6290241,0.377150402,0.364294242,0.00286707483,326.805009,0.917207456,0.0573727555,0.00679412403
12650,210.242961,37.012306,22.6199754,0.376999591,0.364148571,0.00286585634,326.804922,0.917207703,0.0573303882,0.00678852097
12651,210.243063,37.01209,22.6109304,0.37684884,0.36400296,0.0028646384,326.804836,0.917207949,0.0572880512,0.00678292258
12652,210.243164,37.011874,22.601889,0.37669815,0.363857406,0.002863421,326.80475,0.917208196,0.0572457445,0.00677732888
12653,210.243265,37.0116581,22.5928512,0.376547519,0.36371191,0.00286220415,326.804663,0.917208443,0.0572034679,0.00677173986
12654,210.243366,37.0114421,22.583817,0.37639695,0.363566473,0.00286098784,326.804577,0.91720869,0.0571612216,0.00676615551
12655,210.243467,37.0112262,22.5747864,0.37624644,0.363421094,0.00285977207,326.80449,0.917208937,0.0571190055,0.00676057582
12656,210.243568,37.0110102,22.5657594,0.37609599,0.363275773,0.00285855685,326.804404,0.917209183,0.0570768196,0.00675500081
12657,210.243669,37.0107943,22.5567361,0.375945601,0.36313051,0.00285734217,326.804318,0.91720943,0.0570346638,0.00674943045
12658,210.243769,37.0105783,22.5477163,0.375795272,0.362985305,0.00285612803,326.804231,0.917209677,0.0569925381,0.00674386475
12659,210.24387,37.0103623,22.5387002,0.375645003,0.362840158,0.00285491444,326.804145,0.917209924,0.0569504425,0.0067383037
12660,210.243971,37.0101464,22.5296876,0.375494794,0.36269507,0.00285370139,326.804059,0.91721017,0.0569083771,0.0067327473
12661,210.244072,37.0099304,22.5206787,0.375344645,0.362550039,0.00285248888,326.803972,0.917210417,0.0568663417,0.00672719555
12662,210.244172,37.0097145,22.5116734,0.375194556,0.362405066,0.00285127691,326.803886,0.917210664,0.0568243363,0.00672164843
12663,210.244273,37.0094985,22.5026716,0.375044527,0.362260151,0.00285006548,326.803799,0.917210911,0.056782361,0.00671610596
12664,210.244374,37.0092826,22.4936735,0.374894558,0.362115295,0.0028488546,326.803713,0.917211157,0.0567404157,0.00671056812
12665,210.244474,37.0090666,22.484679,0.374744649,0.361970496,0.00284764426,326.803627,0.917211404,0.0566985004,0.0067050349
12666,210.244575,37.0088506,22.475688,0.3745948,0.361825755,0.00284643445,326.80354,0.917211651,0.056656615,0.00669950631
12667,210.244675,37.0086347,22.4667007,0.374445011,0.361681072,0.00284522519,326.803454,0.917211898,0.0566147596,0.00669398235
12668,210.244776,37.0084187,22.4577169,0.374295282,0.361536446,0.00284401647,326.803367,0.917212145,0.0565729341,0.006688463
12669,210.244876,37.0082028,22.4487368,0.374145613,0.361391879,0.00284280829,326.803281,0.917212391,0.0565311385,0.00668294826
12670,210.244976,37.0079868,22.4397602,0.373996003,0.361247369,0.00284160065,326.803195,0.917212638,0.0564893728,0.00667743813
12671,210.245077,37.0077709,22.4307872,0.373846454,0.361102917,0.00284039355,326.803108,0.917212885,0.0564476369,0.00667193261
12672,210.245177,37.0075549,22.4218178,0.373696964,0.360958523,0.00283918699,326.803022,0.917213132,0.056405931,0.00666643169
12673,210.245277,37.0073389,22.412852,0.373547534,0.360814187,0.00283798096,326.802936,0.917213378,0.0563642548,0.00666093537
12674,210.245378,37.007123,22.4038898,0.373398163,0.360669908,0.00283677548,326.802849,0.917213625,0.0563226084,0.00665544364
12675,210.245478,37.006907,22.3949312,0.373248853,0.360525687,0.00283557053,326.802763,0.917213872,0.0562809918,0.0066499565
12676,210.245578,37.0066911,22.3859761,0.373099602,0.360381524,0.00283436612,326.802676,0.917214119,0.056239405,0.00664447395
12677,210.245678,37.0064751,22.3770246,0.372950411,0.360237419,0.00283316225,326.80259,0.917214366,0.0561978479,0.00663899597
12678,210.245778,37.0062592,22.3680768,0.372801279,0.360093371,0.00283195892,326.802504,0.917214612,0.0561563205,0.00663352258
12679,210.245878,37.0060432,22.3591324,0.372652207,0.35994938,0.00283075613,326.802417,0.917214859,0.0561148229,0.00662805376
12680,210.245978,37.0058272,22.3501917,0.372503195,0.359805447,0.00282955387,326.802331,0.917215106,0.0560733549,0.00662258951
12681,210.246078,37.0056113,22.3412545,0.372354242,0.359661572,0.00282835215,326.802245,0.917215353,0.0560319166,0.00661712983
12682,210.246178,37.0053953,22.332321,0.372205349,0.359517754,0.00282715097,326.802158,0.917215599,0.0559905079,0.00661167471
12683,210.246278,37.0051794,22.3233909,0.372056516,0.359373994,0.00282595032,326.802072,0.917215846,0.0559491288,0.00660622415
12684,210.246377,37.0049634,22.3144645,0.371907742,0.359230291,0.00282475021,326.801985,0.917216093,0.0559077794,0.00660077815
12685,210.246477,37.0047475,22.3055416,0.371759027,0.359086646,0.00282355063,326.801899,0.91721634,0.0558664595,0.00659533669
12686,210.246577,37.0045315,22.2966223,0.371610372,0.358943058,0.00282235159,326.801813,0.917216587,0.0558251691,0.00658989978
12687,210.246677,37.0043155,22.2877066,0.371461776,0.358799528,0.00282115309,326.801726,0.917216833,0.0557839084,0.00658446742
12688,210.246776,37.0040996,22.2787944,0.37131324,0.358656055,0.00281995512,326.80164,0.91721708,0.0557426771,0.00657903959
12689,210.246876,37.0038836,22.2698858,0.371164763,0.358512639,0.00281875769,326.801553,0.917217327,0.0557014753,0.0065736163
12690,210.246975,37.0036677,22.2609807,0.371016345,0.358369281,0.00281756079,326.801467,0.917217574,0.055660303,0.00656819754
12691,210.247075,37.0034517,22.2520792,0.370867987,0.35822598,0.00281636442,326.801381,0.917217821,0.0556191602,0.00656278331
12692,210.247174,37.0032358,22.2431813,0.370719688,0.358082736,0.00281516859,326.801294,0.917218067,0.0555780468,0.00655737361
12693,210.247274,37.0030198,22.2342869,0.370571449,0.35793955,0.00281397329,326.801208,0.917218314,0.0555369628,0.00655196842
12694,210.247373,37.0028038,22.2253961,0.370423269,0.357796421,0.00281277853,326.801122,0.917218561,0.0554959082,0.00654656775
12695,210.247473,37.0025879,22.2165089,0.370275148,0.357653349,0.0028115843,326.801035,0.917218808,0.055454883,0.00654117159
12696,210.247572,37.0023719,22.2076251,0.370127086,0.357510334,0.0028103906,326.800949,0.917219054,0.0554138871,0.00653577994
12697,210.247671,37.002156,22.198745,0.369979083,0.357367376,0.00280919744,326.800862,0.917219301,0.0553729206,0.00653039279
12698,210.24777,37.00194,22.1898684,0.36983114,0.357224476,0.00280800481,326.800776,0.917219548,0.0553319834,0.00652501015
12699,210.24787,37.001724,22.1809953,0.369683256,0.357081633,0.00280681271,326.80069,0.917219795,0.0552910755,0.006519632
12700,210.247969,37.0015081,22.1721258,0.36953543,0.356938847,0.00280562114,326.800603,0.917220042,0.0552501969,0.00651425835
12701,210.248068,37.0012921,22.1632599,0.369387664,0.356796118,0.00280443011,326.800517,0.917220288,0.0552093475,0.00650888918
12702,210.248167,37.0010762,22.1543974,0.369239957,0.356653446,0.0028032396,326.80043,0.917220535,0.0551685274,0.0065035245
12703,210.248266,37.0008602,22.1455386,0.36909231,0.356510831,0.00280204963,326.800344,0.917220782,0.0551277365,0.0064981643
12704,210.248365,37.0006443,22.1366832,0.368944721,0.356368273,0.00280086019,326.800258,0.917221029,0.0550869748,0.00649280858
12705,210.248464,37.0004283,22.1278315,0.368797191,0.356225772,0.00279967128,326.800171,0.917221275,0.0550462422,0.00648745734
12706,210.248563,37.0002123,22.1189832,0.36864972,0.356083328,0.0027984829,326.800085,0.917221522,0.0550055388,0.00648211056
12707,210.248662,36.9999964,22.1101385,0.368502308,0.355940941,0.00279729505,326.799999,0.917221769,0.0549648646,0.00647676825
12708,210.248761,36.9997804,22.1012973,0.368354955,0.355798611,0.00279610773,326.799912,0.917222016,0.0549242194,0.00647143041
12709,210.24886,36.9995645,22.0924597,0.368207662,0.355656338,0.00279492094,326.799826,0.917222263,0.0548836034,0.00646609702
12710,210.248958,36.9993485,22.0836256,0.368060426,0.355514122,0.00279373468,326.799739,0.917222509,0.0548430164,0.00646076809
12711,210.249057,36.9991326,22.074795,0.36791325,0.355371963,0.00279254895,326.799653,0.917222756,0.0548024585,0.0064554436
12712,210.249156,36.9989166,22.065968,0.367766133,0.35522986,0.00279136374,326.799567,0.917223003,0.0547619297,0.00645012357
12713,210.249254,36.9987006,22.0571445,0.367619074,0.355087815,0.00279017907,326.79948,0.91722325,0.0547214298,0.00644480798
12714,210.249353,36.9984847,22.0483245,0.367472075,0.354945826,0.00278899493,326.799394,0.917223497,0.054680959,0.00643949683
12715,210.249452,36.9982687,22.039508,0.367325134,0.354803894,0.00278781131,326.799307,0.917223743,0.0546405171,0.00643419011
12716,210.24955,36.9980528,22.0306951,0.367178251,0.354662018,0.00278662822,326.799221,0.91722399,0.0546001042,0.00642888783
12717,210.249649,36.9978368,22.0218857,0.367031428,0.3545202,0.00278544566,326.799135,0.917224237,0.0545597202,0.00642358998
12718,210.249747,36.9976208,22.0130798,0.366884663,0.354378438,0.00278426362,326.799048,0.917224484,0.0545193651,0.00641829655
12719,210.249846,36.9974049,22.0042774,0.366737957,0.354236733,0.00278308212,326.798962,0.917224731,0.0544790389,0.00641300754
12720,210.249944,36.9971889,21.9954786,0.36659131,0.354095084,0.00278190114,326.798876,0.917224977,0.0544387417,0.00640772295
12721,210.250042,36.996973,21.9866833,0.366444721,0.353953492,0.00278072068,326.798789,0.917225224,0.0543984732,0.00640244278
12722,210.250141,36.996757,21.9778915,0.366298191,0.353811957,0.00277954076,326.798703,0.917225471,0.0543582336,0.00639716701
12723,210.250239,36.9965411,21.9691032,0.366151719,0.353670478,0.00277836136,326.798616,0.917225718,0.0543180229,0.00639189565
12724,210.250337,36.9963251,21.9603184,0.366005306,0.353529056,0.00277718248,326.79853,0.917225964,0.0542778409,0.00638662869
12725,210.250435,36.9961091,21.9515371,0.365858952,0.353387691,0.00277600413,326.798444,0.917226211,0.0542376877,0.00638136613
12726,210.250533,36.9958932,21.9427594,0.365712656,0.353246382,0.00277482631,326.798357,0.917226458,0.0541975632,0.00637610796
12727,210.250631,36.9956772,21.9339851,0.365566419,0.353105129,0.00277364901,326.798271,0.917226705,0.0541574675,0.00637085419
12728,210.25073,36.9954613,21.9252144,0.36542024,0.352963933,0.00277247224,326.798185,0.917226952,0.0541174006,0.0063656048
12729,210.250828,36.9952453,21.9164472,0.365274119,0.352822794,0.00277129599,326.798098,0.917227198,0.0540773623,0.0063603598
12730,210.250926,36.9950293,21.9076834,0.365128057,0.35268171,0.00277012027,326.798012,0.917227445,0.0540373527,0.00635511918
12731,210.251024,36.9948134,21.8989232,0.364982053,0.352540684,0.00276894507,326.797925,0.917227692,0.0539973718,0.00634988293
12732,210.251121,36.9945974,21.8901665,0.364836108,0.352399713,0.00276777039,326.797839,0.917227939,0.0539574195,0.00634465105
12733,210.251219,36.9943815,21.8814133,0.364690221,0.352258799,0.00276659624,326.797753,0.917228186,0.0539174958,0.00633942355
12734,210.251317,36.9941655,21.8726636,0.364544393,0.352117942,0.00276542261,326.797666,0.917228432,0.0538776007,0.00633420041
12735,210.251415,36.9939495,21.8639173,0.364398622,0.35197714,0.0027642495,326.79758,0.917228679,0.0538377342,0.00632898163
12736,210.251513,36.9937336,21.8551746,0.36425291,0.351836395,0.00276307692,326.797493,0.917228926,0.0537978963,0.00632376721
12737,210.25161,36.9935176,21.8464354,0.364107257,0.351695707,0.00276190486,326.797407,0.917229173,0.0537580869,0.00631855714
12738,210.251708,36.9933017,21.8376997,0.363961661,0.351555074,0.00276073332,326.797321,0.91722942,0.0537183061,0.00631335142
12739,210.251806,36.9930857,21.8289674,0.363816124,0.351414498,0.0027595623,326.797234,0.917229666,0.0536785537,0.00630815005
12740,210.251903,36.9928698,21.8202387,0.363670645,0.351273978,0.00275839181,326.797148,0.917229913,0.0536388298,0.00630295302
12741,210.252001,36.9926538,21.8115134,0.363525224,0.351133514,0.00275722184,326.797062,0.91723016,0.0535991344,0.00629776033
12742,210.252098,36.9924378,21.8027917,0.363379861,0.350993106,0.00275605239,326.796975,0.917230407,0.0535594675,0.00629257197
